Group ID,URL,Title,H1,Meta Description
REPORT DESCRIPTION,DUPLICATE Meta DescriptionS REPORT: Pages where only the Meta Description matches (excluding all previous reports),,,
,,,,
729,https://www.kay.com/previously-owned-leo-diamond-bridal-set-78-ct-tw-princess-roundcut-14k-white-gold/p/V-882245400,Previously Owned Leo Diamond Bridal Set 7/8 ct tw Princess & Round-cut 14K White Gold | Kay,Previously Owned Leo Diamond Bridal Set 7/8 ct tw Princess & Round-cut 14K White Gold,"Featuring visibly brighter Leo Diamonds, this bridal set is an awe-inspiring symbol of your commitment. A spectacular princess-cut Leo Diamond at the center of the engagement ring is framed in round Leo Diamonds. Sweeps of 14K white gold and additional round Leo Diamonds flow along the band. The matching wedding band, contoured to fit perfectly with the engagement ring, is styled in lustrous 14K white gold. The center diamond is independently certified and laser-inscribed with a unique Gemscribe® serial number. The bridal set has a total diamond weight of 7/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
729,https://www.kay.com/previously-owned-leo-diamond-bridal-set-78-ct-tw-princess-roundcut-14k-white-gold-size-5/p/V-882150408,Previously Owned Leo Diamond Bridal Set 7/8 ct tw Princess & Round-cut 14K White Gold - Size 5 | Kay,Previously Owned Leo Diamond Bridal Set 7/8 ct tw Princess & Round-cut 14K White Gold - Size 5,"Featuring visibly brighter Leo Diamonds, this bridal set is an awe-inspiring symbol of your commitment. A spectacular princess-cut Leo Diamond at the center of the engagement ring is framed in round Leo Diamonds. Sweeps of 14K white gold and additional round Leo Diamonds flow along the band. The matching wedding band, contoured to fit perfectly with the engagement ring, is styled in lustrous 14K white gold. The center diamond is independently certified and laser-inscribed with a unique Gemscribe® serial number. The bridal set has a total diamond weight of 7/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
730,https://www.kay.com/previously-owned-diamond-wedding-band-15-ct-tw-roundcut-14k-white-gold-size-95/p/V-883632200,Previously Owned Diamond Wedding Band 1/5 ct tw Round-cut 14K White Gold - Size 9.5 | Kay,Previously Owned Diamond Wedding Band 1/5 ct tw Round-cut 14K White Gold - Size 9.5,"This contemporary wedding band is the perfect symbol of your new life together. Featuring two round diamonds for splendid sparkle, the band is set in 14K white gold. The ring has a total diamond weight of 1/5 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
730,https://www.kay.com/previously-owned-diamond-wedding-band-15-ct-tw-roundcut-14k-white-gold-size-9/p/V-883871903,Previously Owned Diamond Wedding Band 1/5 ct tw Round-cut 14K White Gold - Size 9 | Kay,Previously Owned Diamond Wedding Band 1/5 ct tw Round-cut 14K White Gold - Size 9,"This contemporary wedding band is the perfect symbol of your new life together. Featuring two round diamonds for splendid sparkle, the band is set in 14K white gold. The ring has a total diamond weight of 1/5 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
731,https://www.kay.com/previously-owned-princesscut-quad-diamond-bridal-set-2-78-ct-tw-14k-white-gold-size-65/p/V-886998400,Previously Owned Princess-Cut Quad Diamond Bridal Set 2 7/8 ct tw 14K White Gold Size 6.5 | Kay,Previously Owned Princess-Cut Quad Diamond Bridal Set 2 7/8 ct tw 14K White Gold Size 6.5,She'll feel like royalty when you present her with this extraordinary diamond bridal set.<br><br /><ul><li>14K white gold</li><li>A quartet of princess-cut diamonds sparkles in the center</li><li>Lines of channel-set round-cut diamonds decorate shank and wide band</li><li>Total diamond weight is 2 7/8 carats</li><li>Soldered together as a complete set; rings are not sold separately</li><li>Size 6.5</li><li>Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.</li></ul>
731,https://www.kay.com/previously-owned-princesscut-quad-diamond-bridal-set-3-ct-tw-14k-white-gold-size-65/p/V-886998804,Previously Owned Princess-Cut Quad Diamond Bridal Set 3 ct tw 14K White Gold Size 6.5 | Kay,Previously Owned Princess-Cut Quad Diamond Bridal Set 3 ct tw 14K White Gold Size 6.5,She'll feel like royalty when you present her with this extraordinary diamond bridal set.<br><br /><ul><li>14K white gold</li><li>A quartet of princess-cut diamonds sparkles in the center</li><li>Lines of channel-set round-cut diamonds decorate shank and wide band</li><li>Total diamond weight is 2 7/8 carats</li><li>Soldered together as a complete set; rings are not sold separately</li><li>Size 6.5</li><li>Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.</li></ul>
732,https://www.kay.com/previously-owned-diamond-wedding-band-115-ct-tw-roundcut-14k-white-gold-size-11/p/V-882836909,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 11 | Kay,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 11,"Stunning round diamonds illuminate the center of this eye-catching wedding band for her. Crafted in 14K white gold, this lovely fine jewelry ring has a total diamond weight of 1 1/5 carats. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
732,https://www.kay.com/previously-owned-diamond-wedding-band-115-ct-tw-roundcut-14k-white-gold-size-9/p/V-882625801,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 9 | Kay,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 9,"Stunning round diamonds illuminate the center of this eye-catching wedding band for her. Crafted in 14K white gold, this lovely fine jewelry ring has a total diamond weight of 1 1/5 carats. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
732,https://www.kay.com/previously-owned-diamond-wedding-band-115-ct-tw-roundcut-14k-white-gold-size-925/p/V-883091302,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 9.25 | Kay,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 9.25,"Stunning round diamonds illuminate the center of this eye-catching wedding band for her. Crafted in 14K white gold, this lovely fine jewelry ring has a total diamond weight of 1 1/5 carats. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
732,https://www.kay.com/previously-owned-diamond-wedding-band-115-ct-tw-roundcut-14k-white-gold-size-975/p/V-882143302,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 9.75 | Kay,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 9.75,"Stunning round diamonds illuminate the center of this eye-catching wedding band for her. Crafted in 14K white gold, this lovely fine jewelry ring has a total diamond weight of 1 1/5 carats. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
732,https://www.kay.com/previously-owned-diamond-wedding-band-115-ct-tw-roundcut-14k-white-gold-size-12/p/V-882837103,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 12 | Kay,Previously Owned Diamond Wedding Band 1-1/5 ct tw Round-cut 14K White Gold - Size 12,"Stunning round diamonds illuminate the center of this eye-catching wedding band for her. Crafted in 14K white gold, this lovely fine jewelry ring has a total diamond weight of 1 1/5 carats. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
733,https://www.kay.com/previously-owned-mens-diamond-fashion-ring-58-ct-tw-roundcut-10k-yellow-gold-size-675/p/V-883491502,Previously Owned Men's Diamond Fashion Ring 5/8 ct tw Round-cut 10K Yellow Gold - Size 6.75 | Kay,Previously Owned Men's Diamond Fashion Ring 5/8 ct tw Round-cut 10K Yellow Gold - Size 6.75,This handsome men's fashion ring features a beautiful brushed 10K yellow gold design embellished with bold diamonds in three panels at the center. Black diamonds frame above and below for a total diamond weight of 5/8 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
733,https://www.kay.com/previously-owned-mens-diamond-fashion-ring-58-ct-tw-10k-yellow-gold/p/V-882724204,Previously Owned Men's Diamond Fashion Ring 5/8 ct tw 10K Yellow Gold | Kay,Previously Owned Men's Diamond Fashion Ring 5/8 ct tw 10K Yellow Gold,This handsome men's fashion ring features a beautiful brushed 10K yellow gold design embellished with bold diamonds in three panels at the center. Black diamonds frame above and below for a total diamond weight of 5/8 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
734,https://www.kay.com/previously-owned-band-14-ct-tw-roundcut-diamonds-10k-yellow-gold/p/V-882066006,Previously Owned Band 1/4 ct tw Round-Cut Diamonds 10K Yellow Gold | Kay,Previously Owned Band 1/4 ct tw Round-Cut Diamonds 10K Yellow Gold,"Twinkling round diamonds are channel-set in a band of 10K yellow gold in this lovely ring for her. Perfect for an anniversary or wedding band, the ring has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
734,https://www.kay.com/previously-owned-wedding-band-14-ct-tw-roundcut-diamonds-10k-yellow-gold/p/V-881872105,Previously Owned Wedding Band 1/4 ct tw Round-cut Diamonds 10K Yellow Gold | Kay,Previously Owned Wedding Band 1/4 ct tw Round-cut Diamonds 10K Yellow Gold,"Twinkling round diamonds are channel-set in a band of 10K yellow gold in this lovely ring for her. Perfect for an anniversary or wedding band, the ring has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
735,https://www.kay.com/previously-owned-neil-lane-diamond-wedding-band-13-ct-tw-roundcut-14k-rose-gold-size-55/p/V-885169805,Previously Owned Neil Lane Diamond Wedding Band 1/3 ct tw Round-cut 14K Rose Gold - Size 5.5 | Kay,Previously Owned Neil Lane Diamond Wedding Band 1/3 ct tw Round-cut 14K Rose Gold - Size 5.5,"Contoured to fit alongside her matching engagement ring (sold separately), this beautiful 14K rose gold wedding band from Neil Lane glistens with round diamonds totaling 1/3 carat in weight. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
735,https://www.kay.com/previously-owned-neil-lane-diamond-wedding-band-13-ct-tw-roundcut-14k-rose-gold-size-95/p/V-885792604,Previously Owned Neil Lane Diamond Wedding Band 1/3 ct tw Round-cut 14K Rose Gold - Size 9.5 | Kay,Previously Owned Neil Lane Diamond Wedding Band 1/3 ct tw Round-cut 14K Rose Gold - Size 9.5,"Contoured to fit alongside her matching engagement ring (sold separately), this beautiful 14K rose gold wedding band from Neil Lane glistens with round diamonds totaling 1/3 carat in weight. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
736,https://www.kay.com/mens-jbw-bond-watch-j6311b/p/V-321215509,Men's JBW Bond Watch J6311B | Kay,Men's JBW Bond Watch J6311B,"From JBW, the men's Bond watch is redefining what classic means. Subtle detailing and Roman numeral time-stops on a bold, oversized dial and stainless steel strap gives this timeless piece a sleek, urban update. Use it to close all your deals—whether they’re in the boardroom or in the club."
736,https://www.kay.com/mens-jbw-bond-watch-j6311d/p/V-321215600,Men's JBW Bond Watch J6311D | Kay,Men's JBW Bond Watch J6311D,"From JBW, the men's Bond watch is redefining what classic means. Subtle detailing and Roman numeral time-stops on a bold, oversized dial and stainless steel strap gives this timeless piece a sleek, urban update. Use it to close all your deals—whether they’re in the boardroom or in the club."
737,https://www.kay.com/previously-owned-ever-us-heart-necklace-12-ct-tw-roundcut-diamonds-14k-twotone-gold/p/V-883413407,Previously Owned Ever Us Heart Necklace 1/2 ct tw Round-Cut Diamonds 14K Two-Tone Gold | Kay,Previously Owned Ever Us Heart Necklace 1/2 ct tw Round-Cut Diamonds 14K Two-Tone Gold,"One diamond for your best friend. One diamond for your true love.™ Two round diamonds shimmer at the center of this endearing heart necklace from Ever Us™, crafted of 14K white gold. A 14K rose gold infinity symbol forms the bail, by which the pendant glides along a 17 to 19 inch adjustable curb chain. Additional round diamonds shimmer along the design for a total diamond weight of 1/2 carat. The necklace secures with a trigger clasp. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
737,https://www.kay.com/previously-owned-ever-us-heart-necklace-12-ct-tw-diamonds-14k-2tone-gold/p/V-883696609,Previously Owned Ever Us Heart Necklace 1/2 ct tw Diamonds 14K 2-Tone Gold | Kay,Previously Owned Ever Us Heart Necklace 1/2 ct tw Diamonds 14K 2-Tone Gold,"One diamond for your best friend. One diamond for your true love.™ Two round diamonds shimmer at the center of this endearing heart necklace from Ever Us™, crafted of 14K white gold. A 14K rose gold infinity symbol forms the bail, by which the pendant glides along a 17 to 19 inch adjustable curb chain. Additional round diamonds shimmer along the design for a total diamond weight of 1/2 carat. The necklace secures with a trigger clasp. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
738,https://www.kay.com/previously-owned-diamond-anniversary-band-34-ct-tw-roundcut-14k-yellow-gold-size-105/p/V-884110002,Previously Owned Diamond Anniversary Band 3/4 ct tw Round-cut 14K Yellow Gold - Size 10.5 | Kay,Previously Owned Diamond Anniversary Band 3/4 ct tw Round-cut 14K Yellow Gold - Size 10.5,Twinkling round diamonds set in 14K yellow gold wrap around larger diamonds in this sparkling anniversary band for her. The ring has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
738,https://www.kay.com/previously-owned-diamond-anniversary-band-34-ct-tw-roundcut-14k-yellow-gold/p/V-885678704,Previously Owned Diamond Anniversary Band 3/4 ct tw Round-cut 14K Yellow Gold | Kay,Previously Owned Diamond Anniversary Band 3/4 ct tw Round-cut 14K Yellow Gold,Twinkling round diamonds set in 14K yellow gold wrap around larger diamonds in this sparkling anniversary band for her. The ring has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
739,https://www.kay.com/previously-owned-neil-lane-diamond-wedding-band-15-ct-tw-roundcut-14k-white-gold-size-55/p/V-882788906,Previously Owned Neil Lane Diamond Wedding Band 1/5 ct tw Round-cut 14K White Gold - Size 5.5 | Kay,Previously Owned Neil Lane Diamond Wedding Band 1/5 ct tw Round-cut 14K White Gold - Size 5.5,"From the Neil Lane Bridal® collection, brilliant round diamonds line this elegant 14K white gold wedding band for her. The ring has a total diamond weight of 1/5 carat and was designed to beautifully complement the engagement ring (sold separately). Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
739,https://www.kay.com/previously-owned-neil-lane-diamond-wedding-ring-15-ct-tw-roundcut-14k-white-gold-size-5/p/V-883179804,Previously Owned Neil Lane Diamond Wedding Ring 1/5 ct tw Round-cut 14K White Gold - Size 5 | Kay,Previously Owned Neil Lane Diamond Wedding Ring 1/5 ct tw Round-cut 14K White Gold - Size 5,"From the Neil Lane Bridal® collection, brilliant round diamonds line this elegant 14K white gold wedding band for her. The ring has a total diamond weight of 1/5 carat and was designed to beautifully complement the engagement ring (sold separately). Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
740,https://www.kay.com/previously-owned-diamond-enhancer-ring-34-ct-tw-roundcut-14k-white-gold-size-1125/p/V-883029908,Previously Owned Diamond Enhancer Ring 3/4 ct tw Round-cut 14K White Gold - Size 11.25 | Kay,Previously Owned Diamond Enhancer Ring 3/4 ct tw Round-cut 14K White Gold - Size 11.25,"Swirls of round diamonds dance along either side of this fabulous enhancer ring for her. A round or princess-cut diamond solitaire ring, sold separately, fits in the center to create a dazzling set. The enhancer ring, styled in 14K white gold, has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
740,https://www.kay.com/previously-owned-diamond-enhancer-ring-34-ct-tw-roundcut-14k-white-gold-size-10/p/V-882380203,Previously Owned Diamond Enhancer Ring 3/4 ct tw Round-cut 14K White Gold - Size 10 | Kay,Previously Owned Diamond Enhancer Ring 3/4 ct tw Round-cut 14K White Gold - Size 10,"Swirls of round diamonds dance along either side of this fabulous enhancer ring for her. A round or princess-cut diamond solitaire ring, sold separately, fits in the center to create a dazzling set. The enhancer ring, styled in 14K white gold, has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
741,https://www.kay.com/previously-owned-ever-us-twostone-ring-1-ct-tw-diamonds-14k-white-gold-size-55/p/V-884389800,Previously Owned Ever Us Two-Stone Ring 1 ct tw Diamonds 14K White Gold Size 5.5 | Kay,Previously Owned Ever Us Two-Stone Ring 1 ct tw Diamonds 14K White Gold Size 5.5,"Two round diamonds twinkle inside curves of 14K white gold in this spectacular two-stone ring for her. Additional round diamonds decorate the band, bringing the total diamond weight to 1 carat. From the Ever Us collection. One diamond for your best friend. One diamond for your true love. One ring forever. Ever Us products may be protected by one or more patents or patents pending: everus.com/ip Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
741,https://www.kay.com/previously-owned-ever-us-twostone-anniversary-diamond-ring-1-ct-tw-roundcut-14k-white-gold-size-1025/p/V-883087304,Previously Owned Ever Us Two-Stone Anniversary Diamond Ring 1 ct tw Round-cut 14K White Gold - Size 10.25 | Kay,Previously Owned Ever Us Two-Stone Anniversary Diamond Ring 1 ct tw Round-cut 14K White Gold - Size 10.25,"Two round diamonds twinkle inside curves of 14K white gold in this spectacular two-stone ring for her. Additional round diamonds decorate the band, bringing the total diamond weight to 1 carat. From the Ever Us collection. One diamond for your best friend. One diamond for your true love. One ring forever. Ever Us products may be protected by one or more patents or patents pending: everus.com/ip Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
742,https://www.kay.com/previously-owned-ever-us-diamond-band-18-ct-tw-roundcut-14k-white-gold-size-10/p/V-884287703,Previously Owned Ever Us Diamond Band 1/8 ct tw Round-cut 14K White Gold Size 10 | Kay,Previously Owned Ever Us Diamond Band 1/8 ct tw Round-cut 14K White Gold Size 10,"This wonderful diamond band is contoured to fit alongside select two-stone rings from the Ever Us collection (sold separately). Round diamonds, totaling 1/8 carat in weight, shimmer along the 14K white gold design. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
742,https://www.kay.com/previously-owned-ever-us-diamond-wedding-band-18-ct-tw-roundcut-14k-white-gold-size-1325/p/V-883080501,Previously Owned Ever Us Diamond Wedding Band 1/8 ct tw Round-cut 14K White Gold - Size 13.25 | Kay,Previously Owned Ever Us Diamond Wedding Band 1/8 ct tw Round-cut 14K White Gold - Size 13.25,"This wonderful diamond band is contoured to fit alongside select two-stone rings from the Ever Us collection (sold separately). Round diamonds, totaling 1/8 carat in weight, shimmer along the 14K white gold design. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
743,https://www.kay.com/previously-owned-threestone-diamond-ring-1-ct-tw-princesscut-14k-white-gold-size-375/p/V-883929907,Previously Owned Three-Stone Diamond Ring 1 ct tw Princess-cut 14K White Gold - Size 3.75 | Kay,Previously Owned Three-Stone Diamond Ring 1 ct tw Princess-cut 14K White Gold - Size 3.75,A trio of princess-cut diamonds has been hand-selected to match beautifully in this three-stone diamond ring. The high-polish 14K white gold band sparkles with ten additional diamonds. This fine jewelry ring has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
743,https://www.kay.com/previously-owned-threestone-diamond-ring-1-ct-tw-princesscut-14k-white-gold-size-4/p/V-883930000,Previously Owned Three-Stone Diamond Ring 1 ct tw Princess-cut 14K White Gold - Size 4 | Kay,Previously Owned Three-Stone Diamond Ring 1 ct tw Princess-cut 14K White Gold - Size 4,A trio of princess-cut diamonds has been hand-selected to match beautifully in this three-stone diamond ring. The high-polish 14K white gold band sparkles with ten additional diamonds. This fine jewelry ring has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
743,https://www.kay.com/previously-owned-threestone-diamond-ring-1-ct-tw-princesscut-14k-white-gold-size-925/p/V-883930606,Previously Owned Three-Stone Diamond Ring 1 ct tw Princess-cut 14K White Gold - Size 9.25 | Kay,Previously Owned Three-Stone Diamond Ring 1 ct tw Princess-cut 14K White Gold - Size 9.25,A trio of princess-cut diamonds has been hand-selected to match beautifully in this three-stone diamond ring. The high-polish 14K white gold band sparkles with ten additional diamonds. This fine jewelry ring has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
743,https://www.kay.com/previously-owned-threestone-diamond-ring-1-ct-tw-princesscut-14k-white-gold-size-975/p/V-883569408,Previously Owned Three-Stone Diamond Ring 1 ct tw Princess-cut 14K White Gold - Size 9.75 | Kay,Previously Owned Three-Stone Diamond Ring 1 ct tw Princess-cut 14K White Gold - Size 9.75,A trio of princess-cut diamonds has been hand-selected to match beautifully in this three-stone diamond ring. The high-polish 14K white gold band sparkles with ten additional diamonds. This fine jewelry ring has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
744,https://www.kay.com/previously-owned-3stone-diamond-engagement-ring-58-ct-tw-roundcut-14k-twotone-gold/p/V-885655100,Previously Owned 3-Stone Diamond Engagement Ring 5/8 ct tw Round-cut 14K Two-Tone Gold | Kay,Previously Owned 3-Stone Diamond Engagement Ring 5/8 ct tw Round-cut 14K Two-Tone Gold,Three sparkling round diamonds are met by waves of 14K white gold at the center of this pretty engagement ring. A sweep of twinkling round diamonds crosses with a curve of 14K rose gold along the band to complement. The ring has a total diamond weight of 5/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
744,https://www.kay.com/previously-owned-3stone-diamond-engagement-ring-58-ct-tw-roundcut-14k-twotone-gold-size-95/p/V-884415807,Previously Owned 3-Stone Diamond Engagement Ring 5/8 ct tw Round-cut 14K Two-Tone Gold Size 9.5 | Kay,Previously Owned 3-Stone Diamond Engagement Ring 5/8 ct tw Round-cut 14K Two-Tone Gold Size 9.5,Three sparkling round diamonds are met by waves of 14K white gold at the center of this pretty engagement ring. A sweep of twinkling round diamonds crosses with a curve of 14K rose gold along the band to complement. The ring has a total diamond weight of 5/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
745,https://www.kay.com/previously-owned-ever-us-twostone-anniversary-ring-34-ct-tw-roundcut-diamonds-14k-twotone-gold-size-8/p/V-883554507,Previously Owned Ever Us Two-Stone Anniversary Ring 3/4 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 8 | Kay,Previously Owned Ever Us Two-Stone Anniversary Ring 3/4 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 8,This enchanting ring for her features two round diamonds hugged in swirls of 14K rose gold. Additional round diamonds decorate the 14K white gold band. The ring has a total diamond weight of 3/4 carat. From the Ever Us collection. One diamond for your best friend. One diamond for your true love. One ring forever. Ever Us products may be protected by one or more patents or patents pending: everus.com/ip Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
745,https://www.kay.com/previously-owned-ever-us-twostone-anniversary-ring-34-ct-tw-roundcut-diamonds-14k-twotone-gold-size-95/p/V-883085007,Previously Owned Ever Us Two-Stone Anniversary Ring 3/4 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 9.5 | Kay,Previously Owned Ever Us Two-Stone Anniversary Ring 3/4 ct tw Round-cut Diamonds 14K Two-Tone Gold - Size 9.5,This enchanting ring for her features two round diamonds hugged in swirls of 14K rose gold. Additional round diamonds decorate the 14K white gold band. The ring has a total diamond weight of 3/4 carat. From the Ever Us collection. One diamond for your best friend. One diamond for your true love. One ring forever. Ever Us products may be protected by one or more patents or patents pending: everus.com/ip Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
746,https://www.kay.com/previously-owned-mens-brown-white-diamond-ring-12-ct-tw-10k-yellow-gold-size-525/p/V-884602602,Previously Owned Men's Brown & White Diamond Ring 1/2 ct tw 10K Yellow Gold Size 5.25 | Kay,Previously Owned Men's Brown & White Diamond Ring 1/2 ct tw 10K Yellow Gold Size 5.25,"Rows of natural round brown diamonds are framed in shining round white diamonds in this striking men's ring. Crafted of 10K yellow gold, the ring has a total diamond weight of 1/2 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
746,https://www.kay.com/previously-owned-mens-brown-white-diamond-ring-12-ct-tw-10k-yellow-gold/p/V-886135704,Previously Owned Men's Brown & White Diamond Ring 1/2 ct tw 10K Yellow Gold | Kay,Previously Owned Men's Brown & White Diamond Ring 1/2 ct tw 10K Yellow Gold,"Rows of natural round brown diamonds are framed in shining round white diamonds in this striking men's ring. Crafted of 10K yellow gold, the ring has a total diamond weight of 1/2 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pick-up. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
747,https://www.kay.com/previously-owned-neil-lane-wedding-band-18-ct-tw-roundcut-diamonds-14k-white-gold-size-9/p/V-883634103,Previously Owned Neil Lane Wedding Band 1/8 ct tw Round-cut Diamonds 14K White Gold - Size 9 | Kay,Previously Owned Neil Lane Wedding Band 1/8 ct tw Round-cut Diamonds 14K White Gold - Size 9,A row of glittering diamonds adorns this wedding band from Neil Lane Bridal®. The 14K white gold band curves to fit its matching engagement ring (sold separately) and has a total diamond weight of 1/8 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
